# iter    u              v              w              rho              Re
 1900500  0.599215E-01  -0.136488E-01   0.713009E-02   0.991739E+00	1000 
 1901000  0.695387E-01  -0.146407E-01   0.758172E-02   0.991035E+00	1000
 1901500  0.768007E-01  -0.151643E-01   0.716562E-02   0.990401E+00	1000
 1902000  0.788109E-01  -0.137701E-01   0.744366E-02   0.989632E+00	1000
 1902500  0.743012E-01  -0.904186E-02   0.945495E-02   0.988874E+00	1000
 1903000  0.682360E-01  -0.195171E-02   0.131217E-01   0.988290E+00	1000
 1903500  0.686006E-01   0.374459E-02   0.164441E-01   0.987941E+00	1000
 1904000  0.694221E-01   0.808444E-02   0.177341E-01   0.987867E+00	1000
 1904500  0.659060E-01   0.117049E-01   0.162046E-01   0.988282E+00	1000
 1905000  0.604542E-01   0.135643E-01   0.125616E-01   0.988985E+00	1000
 1905500  0.551499E-01   0.132713E-01   0.835434E-02   0.990043E+00	1000
 1906000  0.506478E-01   0.112478E-01   0.470898E-02   0.991232E+00	1000
 1906500  0.464994E-01   0.817324E-02   0.203377E-02   0.992490E+00	1000
 1907000  0.419845E-01   0.436331E-02   0.146807E-03   0.993819E+00	1000
 1907500  0.369666E-01   0.197831E-04  -0.138898E-02   0.994825E+00	1000
 1908000  0.322344E-01  -0.400925E-02  -0.251783E-02   0.995264E+00	1000
 1908500  0.295610E-01  -0.619926E-02  -0.222958E-02   0.995413E+00	1000
 1909000  0.287935E-01  -0.577132E-02   0.695208E-03   0.995112E+00	1000
 1909500  0.276729E-01  -0.363348E-02   0.702035E-02   0.994747E+00	1000
 1910000  0.300327E-01  -0.137372E-02   0.138003E-01   0.993999E+00	1000
 1910500  0.388782E-01  -0.465481E-03   0.167160E-01   0.992973E+00	1000
 1911000  0.459672E-01  -0.186097E-02   0.148742E-01   0.992056E+00	1000
 1911500  0.492237E-01  -0.480437E-02   0.946144E-02   0.991440E+00	1000
 1912000  0.523978E-01  -0.794579E-02   0.311134E-02   0.991318E+00	1000
 1912500  0.574283E-01  -0.990718E-02  -0.773850E-03   0.991420E+00	1000
 1913000  0.621874E-01  -0.103817E-01  -0.476230E-03   0.991524E+00	1000
 1913500  0.642714E-01  -0.100123E-01   0.206967E-02   0.991385E+00	1000
 1914000  0.626570E-01  -0.829478E-02   0.517242E-02   0.991048E+00	1000
 1914500  0.574504E-01  -0.390951E-02   0.923003E-02   0.990621E+00	1000
 1915000  0.549073E-01   0.179980E-02   0.139780E-01   0.990284E+00	1000
 1915500  0.585160E-01   0.592716E-02   0.174956E-01   0.990021E+00	1000
 1916000  0.600574E-01   0.925699E-02   0.190773E-01   0.989990E+00	1000
 1916500  0.572314E-01   0.119645E-01   0.180473E-01   0.990088E+00	1000
 1917000  0.526476E-01   0.132217E-01   0.145432E-01   0.990395E+00	1000
 1917500  0.481442E-01   0.123513E-01   0.983959E-02   0.991110E+00	1000
 1918000  0.443101E-01   0.910520E-02   0.531589E-02   0.992154E+00	1000
 1918500  0.408994E-01   0.395990E-02   0.147939E-02   0.993153E+00	1000
 1919000  0.370070E-01  -0.185011E-02  -0.195706E-02   0.993874E+00	1000
 1919500  0.332519E-01  -0.625785E-02  -0.454596E-02   0.994446E+00	1000
 1920000  0.326159E-01  -0.703277E-02  -0.406670E-02   0.993913E+00	1000
 1920500  0.316237E-01  -0.443294E-02   0.588044E-03   0.993422E+00	1000
 1921000  0.292782E-01  -0.726113E-03   0.743804E-02   0.993125E+00	1000
 1921500  0.309035E-01   0.221736E-02   0.129022E-01   0.992734E+00	1000
 1922000  0.375509E-01   0.389796E-02   0.157425E-01   0.992359E+00	1000
 1922500  0.432941E-01   0.458449E-02   0.162166E-01   0.991865E+00	1000
 1923000  0.455172E-01   0.417504E-02   0.139633E-01   0.991640E+00	1000
 1923500  0.451674E-01   0.232908E-02   0.919204E-02   0.991769E+00	1000
 1924000  0.432195E-01  -0.122682E-02   0.309283E-02   0.992133E+00	1000
 1924500  0.412277E-01  -0.611874E-02  -0.274185E-02   0.992443E+00	1000
 1925000  0.432111E-01  -0.102211E-01  -0.577178E-02   0.992437E+00	1000
 1925500  0.500717E-01  -0.118002E-01  -0.430913E-02   0.992099E+00	1000
 1926000  0.529689E-01  -0.105055E-01   0.222404E-03   0.991412E+00	1000
 1926500  0.488104E-01  -0.486170E-02   0.872394E-02   0.990807E+00	1000
 1927000  0.496114E-01   0.161170E-02   0.170833E-01   0.990287E+00	1000
 1927500  0.555010E-01   0.595392E-02   0.220984E-01   0.989820E+00	1000
 1928000  0.563627E-01   0.891759E-02   0.244590E-01   0.989618E+00	1000
 1928500  0.535930E-01   0.109893E-01   0.235414E-01   0.989847E+00	1000
 1929000  0.502003E-01   0.121608E-01   0.194752E-01   0.990141E+00	1000
 1929500  0.465725E-01   0.117487E-01   0.134027E-01   0.990945E+00	1000
 1930000  0.430503E-01   0.912933E-02   0.727647E-02   0.991750E+00	1000
 1930500  0.391242E-01   0.499572E-02   0.236697E-02   0.992553E+00	1000
 1931000  0.342602E-01   0.730303E-03  -0.118901E-02   0.993148E+00	1000
 1931500  0.289191E-01  -0.180733E-02  -0.309309E-02   0.993354E+00	1000
 1932000  0.246228E-01  -0.167057E-02  -0.232512E-02   0.993282E+00	1000
 1932500  0.218293E-01  -0.962243E-04   0.111515E-02   0.993127E+00	1000
 1933000  0.206934E-01   0.104491E-02   0.546471E-02   0.993002E+00	1000
 1933500  0.226381E-01   0.173031E-02   0.870426E-02   0.992660E+00	1000
 1934000  0.276123E-01   0.236301E-02   0.101452E-01   0.992276E+00	1000
 1934500  0.322627E-01   0.235771E-02   0.987021E-02   0.992288E+00	1000
 1935000  0.348687E-01   0.120646E-02   0.788938E-02   0.992459E+00	1000
 1935500  0.353821E-01  -0.131520E-02   0.459531E-02   0.992842E+00	1000
 1936000  0.346473E-01  -0.498994E-02   0.736822E-03   0.993032E+00	1000
 1936500  0.341435E-01  -0.871022E-02  -0.249855E-02   0.993113E+00	1000
 1937000  0.369990E-01  -0.107442E-01  -0.317678E-02   0.992866E+00	1000
 1937500  0.423432E-01  -0.106245E-01  -0.603659E-03   0.992167E+00	1000
 1938000  0.445213E-01  -0.834725E-02   0.435036E-02   0.991468E+00	1000
 1938500  0.438222E-01  -0.407510E-02   0.105764E-01   0.990939E+00	1000
 1939000  0.472807E-01   0.329280E-03   0.160140E-01   0.990329E+00	1000
 1939500  0.540071E-01   0.379696E-02   0.199361E-01   0.989616E+00	1000
 1940000  0.567901E-01   0.679834E-02   0.222308E-01   0.989344E+00	1000
 1940500  0.554194E-01   0.914131E-02   0.218519E-01   0.989397E+00	1000
 1941000  0.521709E-01   0.103594E-01   0.184143E-01   0.989913E+00	1000
 1941500  0.482783E-01   0.100731E-01   0.128321E-01   0.990684E+00	1000
 1942000  0.441059E-01   0.804798E-02   0.685590E-02   0.991299E+00	1000
 1942500  0.392868E-01   0.521352E-02   0.198524E-02   0.991800E+00	1000
 1943000  0.342002E-01   0.313466E-02  -0.901449E-03   0.991851E+00	1000
 1943500  0.296969E-01   0.257712E-02  -0.119481E-02   0.991919E+00	1000
 1944000  0.265118E-01   0.281482E-02   0.801266E-03   0.992282E+00	1000
 1944500  0.247393E-01   0.273833E-02   0.344855E-02   0.992664E+00	1000
 1945000  0.245467E-01   0.238141E-02   0.524931E-02   0.992943E+00	1000
 1945500  0.257711E-01   0.199148E-02   0.576565E-02   0.993145E+00	1000
 1946000  0.273193E-01   0.115506E-02   0.515338E-02   0.993083E+00	1000
 1946500  0.281632E-01  -0.427272E-03   0.381981E-02   0.992964E+00	1000
 1947000  0.281149E-01  -0.253931E-02   0.235441E-02   0.992982E+00	1000
 1947500  0.277354E-01  -0.467557E-02   0.131272E-02   0.993024E+00	1000
 1948000  0.278233E-01  -0.647133E-02   0.105297E-02   0.993076E+00	1000
 1948500  0.290982E-01  -0.766393E-02   0.148388E-02   0.992878E+00	1000
 1949000  0.319336E-01  -0.796512E-02   0.216211E-02   0.992548E+00	1000
 1949500  0.352001E-01  -0.678787E-02   0.384508E-02   0.992068E+00	1000
 1950000  0.372355E-01  -0.409216E-02   0.780793E-02   0.991712E+00	1000
 1950500  0.407834E-01  -0.107715E-02   0.124168E-01   0.991539E+00	1000
 1951000  0.469187E-01   0.146127E-02   0.155881E-01   0.991306E+00	1000
 1951500  0.509403E-01   0.359987E-02   0.166929E-01   0.990936E+00	1000
 1952000  0.514230E-01   0.553022E-02   0.155405E-01   0.990519E+00	1000
 1952500  0.496733E-01   0.714332E-02   0.128334E-01   0.990196E+00	1000
 1953000  0.468446E-01   0.819989E-02   0.967950E-02   0.990099E+00	1000
 1953500  0.437367E-01   0.837522E-02   0.684297E-02   0.990508E+00	1000
 1954000  0.408304E-01   0.749798E-02   0.455274E-02   0.991041E+00	1000
 1954500  0.380693E-01   0.578031E-02   0.272724E-02   0.991573E+00	1000
 1955000  0.351682E-01   0.377804E-02   0.127469E-02   0.991904E+00	1000
 1955500  0.321198E-01   0.230250E-02   0.350058E-03   0.991945E+00	1000
 1956000  0.292228E-01   0.199862E-02   0.428253E-03   0.992029E+00	1000
 1956500  0.270591E-01   0.247817E-02   0.176133E-02   0.992212E+00	1000
 1957000  0.258665E-01   0.291885E-02   0.369599E-02   0.992496E+00	1000
 1957500  0.256421E-01   0.306339E-02   0.526133E-02   0.992790E+00	1000
 1958000  0.263703E-01   0.305211E-02   0.607246E-02   0.993030E+00	1000
 1958500  0.275535E-01   0.271967E-02   0.620149E-02   0.993179E+00	1000
 1959000  0.287058E-01   0.168769E-02   0.576561E-02   0.993349E+00	1000
 1959500  0.296204E-01  -0.307714E-03   0.480935E-02   0.993597E+00	1000
 1960000  0.301258E-01  -0.343219E-02   0.324140E-02   0.993927E+00	1000
 1960500  0.303074E-01  -0.760466E-02   0.972832E-03   0.994128E+00	1000
 1961000  0.326249E-01  -0.118029E-01  -0.126652E-02   0.994111E+00	1000
 1961500  0.410327E-01  -0.139818E-01  -0.175365E-02   0.993713E+00	1000
 1962000  0.474347E-01  -0.130249E-01   0.212919E-02   0.992936E+00	1000
 1962500  0.470073E-01  -0.850642E-02   0.115194E-01   0.992235E+00	1000
 1963000  0.520718E-01  -0.374258E-02   0.200308E-01   0.991704E+00	1000
 1963500  0.594339E-01  -0.705366E-03   0.249812E-01   0.990963E+00	1000
 1964000  0.613643E-01   0.188475E-02   0.266068E-01   0.990246E+00	1000
 1964500  0.604610E-01   0.460458E-02   0.250640E-01   0.989669E+00	1000
 1965000  0.582060E-01   0.706875E-02   0.211241E-01   0.989229E+00	1000
 1965500  0.546037E-01   0.885028E-02   0.157479E-01   0.989247E+00	1000
 1966000  0.501425E-01   0.954222E-02   0.101402E-01   0.989723E+00	1000
 1966500  0.454823E-01   0.890626E-02   0.541117E-02   0.990432E+00	1000
 1967000  0.410328E-01   0.729929E-02   0.210305E-02   0.991047E+00	1000
 1967500  0.368778E-01   0.541358E-02   0.211577E-03   0.991476E+00	1000
 1968000  0.330698E-01   0.409745E-02  -0.389087E-03   0.991849E+00	1000
 1968500  0.299293E-01   0.367650E-02   0.235039E-03   0.992199E+00	1000
 1969000  0.277006E-01   0.365031E-02   0.173768E-02   0.992597E+00	1000
 1969500  0.264109E-01   0.351059E-02   0.337284E-02   0.993091E+00	1000
 1970000  0.260949E-01   0.310158E-02   0.452640E-02   0.993403E+00	1000
 1970500  0.265515E-01   0.235440E-02   0.503129E-02   0.993720E+00	1000
 1971000  0.276172E-01   0.110691E-02   0.493578E-02   0.993789E+00	1000
 1971500  0.287855E-01  -0.951263E-03   0.423910E-02   0.993878E+00	1000
 1972000  0.297177E-01  -0.403635E-02   0.285378E-02   0.994046E+00	1000
 1972500  0.308543E-01  -0.810894E-02   0.816159E-03   0.994142E+00	1000
 1973000  0.356491E-01  -0.121707E-01  -0.856001E-03   0.994087E+00	1000
 1973500  0.472617E-01  -0.149443E-01  -0.755865E-03   0.993585E+00	1000
 1974000  0.563659E-01  -0.160857E-01   0.177346E-02   0.992543E+00	1000
 1974500  0.560061E-01  -0.128957E-01   0.952246E-02   0.991419E+00	1000
 1975000  0.571271E-01  -0.716998E-02   0.191897E-01   0.990650E+00	1000
 1975500  0.639845E-01  -0.313670E-02   0.259483E-01   0.990115E+00	1000
 1976000  0.655329E-01   0.150959E-03   0.296762E-01   0.989543E+00	1000
 1976500  0.637015E-01   0.384529E-02   0.297790E-01   0.989103E+00	1000
 1977000  0.611735E-01   0.732702E-02   0.268526E-01   0.989110E+00	1000
 1977500  0.581454E-01   0.987754E-02   0.215751E-01   0.989229E+00	1000
 1978000  0.543301E-01   0.111737E-01   0.147125E-01   0.989473E+00	1000
 1978500  0.499228E-01   0.107379E-01   0.793271E-02   0.990064E+00	1000
 1979000  0.452736E-01   0.871724E-02   0.279206E-02   0.990857E+00	1000
 1979500  0.405526E-01   0.596111E-02  -0.328337E-03   0.991742E+00	1000
 1980000  0.358871E-01   0.358544E-02  -0.175843E-02   0.992422E+00	1000
 1980500  0.316070E-01   0.238159E-02  -0.169102E-02   0.992859E+00	1000
 1981000  0.282637E-01   0.220150E-02  -0.201939E-03   0.993083E+00	1000
 1981500  0.260921E-01   0.229867E-02   0.215759E-02   0.993293E+00	1000
 1982000  0.250618E-01   0.215516E-02   0.437180E-02   0.993715E+00	1000
 1982500  0.253284E-01   0.187230E-02   0.569500E-02   0.994160E+00	1000
 1983000  0.266034E-01   0.122607E-02   0.600431E-02   0.994451E+00	1000
 1983500  0.279462E-01   0.454166E-04   0.544138E-02   0.994592E+00	1000
 1984000  0.289564E-01  -0.193380E-02   0.419379E-02   0.994299E+00	1000
 1984500  0.293414E-01  -0.459502E-02   0.253728E-02   0.994169E+00	1000
 1985000  0.301993E-01  -0.756875E-02   0.943444E-03   0.993945E+00	1000
 1985500  0.333260E-01  -0.101349E-01   0.215627E-03   0.993947E+00	1000
 1986000  0.408971E-01  -0.121330E-01   0.761003E-03   0.993787E+00	1000
 1986500  0.510297E-01  -0.135396E-01   0.204068E-02   0.993067E+00	1000
 1987000  0.565284E-01  -0.131118E-01   0.495104E-02   0.992185E+00	1000
 1987500  0.556036E-01  -0.900550E-02   0.109239E-01   0.991359E+00	1000
 1988000  0.572938E-01  -0.354193E-02   0.178615E-01   0.990554E+00	1000
 1988500  0.639796E-01   0.441122E-03   0.228171E-01   0.990104E+00	1000
 1989000  0.660138E-01   0.376659E-02   0.250784E-01   0.989970E+00	1000
 1989500  0.639344E-01   0.709078E-02   0.236140E-01   0.989890E+00	1000
 1990000  0.601385E-01   0.995068E-02   0.192054E-01   0.989995E+00	1000
 1990500  0.555000E-01   0.116316E-01   0.135646E-01   0.990197E+00	1000
 1991000  0.507888E-01   0.116624E-01   0.828797E-02   0.990632E+00	1000
 1991500  0.463101E-01   0.101708E-01   0.436718E-02   0.991294E+00	1000
 1992000  0.421220E-01   0.744097E-02   0.186720E-02   0.992052E+00	1000
 1992500  0.378938E-01   0.435256E-02   0.317725E-03   0.992869E+00	1000
 1993000  0.335138E-01   0.196210E-02  -0.557309E-03   0.993293E+00	1000
 1993500  0.294508E-01   0.106471E-02  -0.464087E-03   0.993490E+00	1000
 1994000  0.265068E-01   0.137568E-02   0.104567E-02   0.993544E+00	1000
 1994500  0.248005E-01   0.161893E-02   0.351065E-02   0.993742E+00	1000
 1995000  0.245185E-01   0.127780E-02   0.567907E-02   0.993775E+00	1000
 1995500  0.259872E-01   0.572057E-03   0.669261E-02   0.993863E+00	1000
 1996000  0.283056E-01  -0.635898E-03   0.625161E-02   0.993983E+00	1000
 1996500  0.299915E-01  -0.285554E-02   0.437444E-02   0.993912E+00	1000
 1997000  0.307694E-01  -0.588295E-02   0.173431E-02   0.993826E+00	1000
 1997500  0.327099E-01  -0.860759E-02  -0.203891E-03   0.993469E+00	1000
 1998000  0.374162E-01  -0.101054E-01   0.281746E-03   0.993360E+00	1000
 1998500  0.449153E-01  -0.111599E-01   0.249104E-02   0.992950E+00	1000
 1999000  0.549122E-01  -0.126634E-01   0.354540E-02   0.992239E+00	1000
